id,rank,score,name,course,region,jis_code,pref,city,ward,station,type,gender,review,did_pref,did_city
7563,7432,40,市原緑高等学校,,関東,12219,千葉県,市原市,,海士有木駅,公立,共学,2.96,76.754353582158,64.7838411421617
7564,7432,40,桜林高等学校,普通科総合コース,関東,12100,千葉県,千葉市,若葉区,桜木駅,私立,共学,3.13,76.754353582158,91.4787512398059
7565,7432,40,千葉学芸高等学校,普通科,関東,12213,千葉県,東金市,,東金駅,私立,共学,3.04,76.754353582158,23.9200261083152
7566,7432,40,千葉聖心高等学校,,関東,12100,千葉県,千葉市,中央区,東千葉駅,私立,女子校,2.8899999999999997,76.754353582158,91.4787512398059
7567,7432,40,東京学館船橋高等学校,情報ビジネス科,関東,12204,千葉県,船橋市,,小室駅,私立,共学,2.7,76.754353582158,96.0362851858823
7568,7432,40,不二女子高等学校,,関東,12203,千葉県,市川市,,本八幡駅,私立,女子校,2.9099999999999997,76.754353582158,97.9121197722459
7569,7432,40,茂原北陵高等学校,家政科,関東,12210,千葉県,茂原市,,本納駅,私立,共学,3.01,76.754353582158,36.905118572976
7570,7432,40,青井高等学校,,関東,13121,東京都,足立区,,五反野駅,公立,共学,2.86,98.5507482633681,100
7571,7432,40,秋留台高等学校,,関東,13228,東京都,あきる野市,,東秋留駅,公立,共学,2.9099999999999997,98.5507482633681,80.486051556273
7572,7432,40,第四商業高等学校,,関東,13120,東京都,練馬区,,富士見台駅,公立,共学,2.92,98.5507482633681,100
7573,7432,40,府中工科高等学校,工業技術科,関東,13206,東京都,府中市,,東府中駅,公立,共学,2.9299999999999997,98.5507482633681,100
7574,7432,40,多摩工科高等学校,電気科,関東,13218,東京都,福生市,,拝島駅,公立,共学,2.8699999999999997,98.5507482633681,99.9964547807282
7575,7432,40,多摩工科高等学校,デュアルシステム科,関東,13218,東京都,福生市,,拝島駅,公立,共学,2.8699999999999997,98.5507482633681,99.9964547807282
7576,7432,40,六郷工科高等学校,デザイン工学科,関東,13111,東京都,大田区,,雑色駅,公立,共学,2.9099999999999997,98.5507482633681,100
7577,7432,40,品川エトワール女子高等学校,普通科キャリアデザインコース,関東,13109,東京都,品川区,,青物横丁駅,私立,女子校,2.8299999999999996,98.5507482633681,100
7578,7432,40,品川エトワール女子高等学校,普通科ネイチャースタディコース,関東,13109,東京都,品川区,,青物横丁駅,私立,女子校,2.8299999999999996,98.5507482633681,100
7579,7432,40,品川エトワール女子高等学校,普通科保育コース,関東,13109,東京都,品川区,,青物横丁駅,私立,女子校,2.8299999999999996,98.5507482633681,100
7580,7432,40,小石川淑徳学園高等学校,普通科選抜コース,関東,13105,東京都,文京区,,後楽園駅,私立,女子校,3.08,98.5507482633681,100
7581,7432,40,大東学園高等学校,普通科普通コース,関東,13112,東京都,世田谷区,,八幡山駅,私立,共学,2.79,98.5507482633681,100
7582,7432,40,大東学園高等学校,普通科福祉コース,関東,13112,東京都,世田谷区,,八幡山駅,私立,共学,2.79,98.5507482633681,100
7583,7432,40,日本体育大学桜華高等学校,普通科アドバンストコース,関東,13213,東京都,東村山市,,小川駅,私立,女子校,2.24,98.5507482633681,99.9525738563383
7584,7432,40,大井高等学校,,関東,14362,神奈川県,大井町,,栢山駅,公立,共学,2.9299999999999997,94.6540436924625,75.9297098487945
7585,7432,40,大和東高等学校,,関東,14213,神奈川県,大和市,,大和駅,公立,共学,2.72,94.6540436924625,99.4317825470692
7586,7432,40,中央農業高等学校,園芸科学科,関東,14215,神奈川県,海老名市,,厚木駅,公立,共学,3.06,94.6540436924625,93.2674558293533
7587,7432,40,磯子工業高等学校,機械科,関東,14100,神奈川県,横浜市,磯子区,屏風浦駅,公立,共学,2.96,94.6540436924625,97.6473537594133
7588,7432,40,横須賀工業高等学校,機械科,関東,14201,神奈川県,横須賀市,,北久里浜駅,公立,共学,2.92,94.6540436924625,93.8223759141204
7589,7432,40,横須賀工業高等学校,建築科,関東,14201,神奈川県,横須賀市,,北久里浜駅,公立,共学,2.92,94.6540436924625,93.8223759141204
7590,7432,40,小田原城北工業高等学校,機械科,関東,14206,神奈川県,小田原市,,栢山駅,公立,共学,2.86,94.6540436924625,87.3067310543483
7591,7432,40,小田原東高等学校,普通科,関東,14206,神奈川県,小田原市,,鴨宮駅,公立,共学,2.75,94.6540436924625,87.3067310543483
7592,7432,40,三浦初声高等学校 入江キャンパス,,関東,14210,神奈川県,三浦市,,三崎口駅,公立,共学,3,94.6540436924625,53.1888088616321
7593,7432,40,平塚湘風高等学校,普通科[単位制],関東,14203,神奈川県,平塚市,,宮山駅,公立,共学,2.88,94.6540436924625,93.071410328842
7594,7432,40,吉田島高等学校,生活科学科,関東,14366,神奈川県,開成町,,開成駅,公立,共学,2.98,94.6540436924625,74.7012930328987
7595,7432,40,海洋科学高等学校,生物環境科,関東,14201,神奈川県,横須賀市,,三浦海岸駅,公立,共学,2.9299999999999997,94.6540436924625,93.8223759141204
7596,7432,40,海洋科学高等学校,船舶運航科,関東,14201,神奈川県,横須賀市,,三浦海岸駅,公立,共学,2.9299999999999997,94.6540436924625,93.8223759141204
7597,7432,40,旭丘高等学校,普通科,関東,14206,神奈川県,小田原市,,小田原駅,私立,共学,2.65,94.6540436924625,87.3067310543483
7598,7432,40,旭丘高等学校,総合学科,関東,14206,神奈川県,小田原市,,小田原駅,私立,共学,2.65,94.6540436924625,87.3067310543483
7599,7432,40,大西学園高等学校,家庭科,関東,14130,神奈川県,川崎市,中原区,武蔵小杉駅,私立,共学,2.59,94.6540436924625,99.2867924969869
7600,7432,40,柏木学園高等学校,普通科スタンダードコース,関東,14213,神奈川県,大和市,,大和駅,私立,共学,2.86,94.6540436924625,99.4317825470692
7601,7432,40,柏木学園高等学校,普通科情報コース,関東,14213,神奈川県,大和市,,大和駅,私立,共学,2.86,94.6540436924625,99.4317825470692
7602,7432,40,光明学園相模原高等学校,普通科総合コース,関東,14150,神奈川県,相模原市,南区,原当麻駅,私立,共学,2.94,94.6540436924625,91.7777290752633
7603,7432,40,白鵬女子高等学校,普通科総合コース,関東,14100,神奈川県,横浜市,鶴見区,鶴見駅,私立,女子校,3.03,94.6540436924625,97.6473537594133
7604,7432,40,藤沢翔陵高等学校,商業科,関東,14205,神奈川県,藤沢市,,善行駅,私立,男子校,3.02,94.6540436924625,94.1726462274408
7605,7432,40,武相高等学校,普通科体育コース,関東,14100,神奈川県,横浜市,港北区,妙蓮寺駅,私立,男子校,3.27,94.6540436924625,97.6473537594133
7606,7432,40,横浜学園高等学校,普通科アカデミーコース,関東,14100,神奈川県,横浜市,磯子区,蒔田駅,私立,共学,2.9299999999999997,94.6540436924625,97.6473537594133
7607,7432,40,新潟向陽高等学校,,中部,15100,新潟県,新潟市,江南区,亀田駅,公立,共学,2.8299999999999996,50.8355623475881,75.204206391942
7608,7432,40,栃尾高等学校,,中部,15202,新潟県,長岡市,,見附駅,公立,共学,2.82,50.8355623475881,49.0274822429346
7609,7432,40,小千谷西高等学校,,中部,15208,新潟県,小千谷市,,小千谷駅,公立,共学,2.9,50.8355623475881,30.7250117315814
7610,7432,40,久比岐高等学校,,中部,15222,新潟県,上越市,,柿崎駅,公立,共学,2.99,50.8355623475881,46.7335293836116
7611,7432,40,帝京長岡高等学校,普通科アスリート進学コース,中部,15202,新潟県,長岡市,,長岡駅,私立,共学,3.13,50.8355623475881,49.0274822429346
7612,7432,40,新潟産業大学附属高等学校,,中部,15205,新潟県,柏崎市,,安田駅,私立,共学,2.4299999999999997,50.8355623475881,43.6842234379216
7613,7432,40,新潟青陵高等学校,普通科普通コース,中部,15100,新潟県,新潟市,中央区,白山駅,私立,共学,2.82,50.8355623475881,75.204206391942
7614,7432,40,日本文理高等学校,普通科,中部,15100,新潟県,新潟市,西区,新潟大学前駅,私立,共学,3.08,50.8355623475881,75.204206391942
7615,7432,40,入善高等学校,農業科,中部,16342,富山県,入善町,,入善駅,公立,共学,3.13,40.0409155655026,0
7616,7432,40,雄山高等学校,生活文化科,中部,16323,富山県,立山町,,五百石駅,公立,共学,2.9,40.0409155655026,0
7617,7432,40,富山西高等学校,,中部,16201,富山県,富山市,,速星駅,公立,共学,2.68,40.0409155655026,59.6345346404534
7618,7432,40,南砺福野高等学校,福祉科,中部,16210,富山県,南砺市,,福野駅,公立,共学,3.01,40.0409155655026,0
7619,7432,40,高岡向陵高等学校,普通科未来アカデミアコース,中部,16202,富山県,高岡市,,旭ヶ丘駅,私立,共学,3.09,40.0409155655026,50.3110106795358
7620,7432,40,高岡龍谷高等学校,普通科クリエイトコース,中部,16202,富山県,高岡市,,越中中川駅,私立,共学,2.88,40.0409155655026,50.3110106795358
7621,7432,40,荒井学園新川高等学校,普通科未来デザインコース,中部,16204,富山県,魚津市,,魚津駅,私立,共学,3.09,40.0409155655026,29.7866041692365
7622,7432,40,龍谷富山高等学校,,中部,16201,富山県,富山市,,インテック本社前駅,私立,共学,2.8,40.0409155655026,59.6345346404534
7623,7432,40,大聖寺実業高等学校,情報ビジネス科,中部,17206,石川県,加賀市,,大聖寺駅,公立,共学,3.11,53.9028684551172,20.2103764631446
7624,7432,40,翠星高等学校,,中部,17210,石川県,白山市,,松任駅,公立,共学,3.19,53.9028684551172,34.2330265922759
7625,7432,40,七尾東雲高等学校,機械システム科,中部,17202,石川県,七尾市,,徳田駅,公立,共学,2.99,53.9028684551172,19.8926441351889
7626,7432,40,七尾東雲高等学校,総合学科,中部,17202,石川県,七尾市,,徳田駅,公立,共学,2.99,53.9028684551172,19.8926441351889
7627,7432,40,金沢龍谷高等学校,普通科普通コース,中部,17201,石川県,金沢市,,野々市駅,私立,共学,2.96,53.9028684551172,86.1775613378406
7628,7432,40,金沢学院大学附属高等学校,普通科スポーツコース,中部,17201,石川県,金沢市,,野町駅,私立,共学,3.05,53.9028684551172,86.1775613378406
7629,7432,40,小松大谷高等学校,普通科教養コース,中部,17203,石川県,小松市,,粟津駅,私立,共学,3.02,53.9028684551172,32.6523310988928
7630,7432,40,北杜高等学校,総合学科,中部,19209,山梨県,北杜市,,日野春駅,公立,共学,2.36,31.4674298187349,0
7631,7432,40,富士北稜高等学校,,中部,19202,山梨県,富士吉田市,,富士山駅,公立,共学,2.76,31.4674298187349,50.7479045776918
7632,7432,40,甲斐清和高等学校,普通科人間文化コース,中部,19201,山梨県,甲府市,,南甲府駅,私立,共学,2.7,31.4674298187349,78.7363324208428
7633,7432,40,甲斐清和高等学校,音楽科,中部,19201,山梨県,甲府市,,南甲府駅,私立,共学,2.7,31.4674298187349,78.7363324208428
7634,7432,40,日本航空高等学校山梨,普通科,中部,19210,山梨県,甲斐市,,塩崎駅,私立,共学,3,31.4674298187349,70.1631856386016
7635,7432,40,日本航空高等学校山梨,航空科,中部,19210,山梨県,甲斐市,,塩崎駅,私立,共学,3,31.4674298187349,70.1631856386016
7636,7432,40,中野立志館高等学校,,中部,20211,長野県,中野市,,信州中野駅,公立,共学,2.97,35.1508365921863,27.9394397467996
7637,7432,40,屋代南高等学校,普通科,中部,20218,長野県,千曲市,,屋代駅,公立,共学,2.62,35.1508365921863,34.1381771222728
7638,7432,40,小海高等学校,,中部,20303,長野県,小海町,,馬流駅,公立,共学,3.03,35.1508365921863,0
7639,7432,40,諏訪実業高等学校,商業科・会計情報科,中部,20206,長野県,諏訪市,,上諏訪駅,公立,共学,2.88,35.1508365921863,29.5122001272343
7640,7432,40,辰野高等学校,普通科,中部,20382,長野県,辰野町,,宮木駅,公立,共学,2.82,35.1508365921863,0
7641,7432,40,松本国際高等学校,普通科総合進学コーススポーツ科学専攻,中部,20202,長野県,松本市,,村井駅,私立,共学,2.67,35.1508365921863,61.8109436231313
7642,7432,40,長野俊英高等学校,普通科アドバンスコース(特別進学クラス),中部,20201,長野県,長野市,,篠ノ井駅,私立,共学,2.82,35.1508365921863,72.9705440497908
7643,7432,40,海津明誠高等学校,ビジネス情報科,中部,21221,岐阜県,海津市,,美濃山崎駅,公立,共学,2.79,40.7581685737706,0
7644,7432,40,加茂農林高等学校,生産科学科,中部,21211,岐阜県,美濃加茂市,,美濃太田駅,公立,共学,2.8299999999999996,40.7581685737706,19.7763234489936
7645,7432,40,恵那農業高等学校,花と緑の農学科群,中部,21210,岐阜県,恵那市,,恵那駅,公立,共学,3.2,40.7581685737706,11.8390756478419
7646,7432,40,恵那農業高等学校,食の農学科群,中部,21210,岐阜県,恵那市,,恵那駅,公立,共学,3.2,40.7581685737706,11.8390756478419
7647,7432,40,高山工業高等学校,機械工学科,中部,21203,岐阜県,高山市,,高山駅,公立,共学,2.92,40.7581685737706,40.8699463390943
7648,7432,40,高山工業高等学校,電気工学科,中部,21203,岐阜県,高山市,,高山駅,公立,共学,2.92,40.7581685737706,40.8699463390943
7649,7432,40,高山工業高等学校,建築インテリア工学科,中部,21203,岐阜県,高山市,,高山駅,公立,共学,2.92,40.7581685737706,40.8699463390943
7650,7432,40,高山工業高等学校,電子機械工学科,中部,21203,岐阜県,高山市,,高山駅,公立,共学,2.92,40.7581685737706,40.8699463390943
7651,7432,40,岐阜女子高等学校,食物科,中部,21302,岐阜県,岐南町,,切通駅,私立,女子校,3.12,40.7581685737706,57.7025617248174
7652,7432,40,済美高等学校,普通科健康福祉コース,中部,21201,岐阜県,岐阜市,,茶所駅,私立,共学,2.64,40.7581685737706,75.5428423800853
7653,7432,40,済美高等学校,普通科生活文化コース,中部,21201,岐阜県,岐阜市,,茶所駅,私立,共学,2.64,40.7581685737706,75.5428423800853
7654,7432,40,済美高等学校,商業科,中部,21201,岐阜県,岐阜市,,茶所駅,私立,共学,2.64,40.7581685737706,75.5428423800853
7655,7432,40,多治見西高等学校,被服科,中部,21204,岐阜県,多治見市,,小泉駅,私立,共学,3.22,40.7581685737706,50.3925720496196
7656,7432,40,中京高等学校,普通科文武コース体育クラス,中部,21208,岐阜県,瑞浪市,,瑞浪駅,私立,共学,3.18,40.7581685737706,35.3055181695828
7657,7432,40,池新田高等学校,,中部,22223,静岡県,御前崎市,,菊川駅,公立,共学,2.88,61.5799506881258,0
7658,7432,40,浜松湖北高等学校佐久間分校,,中部,22130,静岡県,浜松市,天竜区,中部天竜駅,公立,共学,2.8499999999999996,61.5799506881258,60.6916751610562
7659,7432,40,新居高等学校,,中部,22221,静岡県,湖西市,,新居町駅,公立,共学,3.05,61.5799506881258,54.5616308197288
7660,7432,40,オイスカ浜松国際高等学校,,中部,22130,静岡県,浜松市,中央区,気賀駅,私立,共学,3.03,61.5799506881258,60.6916751610562
7661,7432,40,御殿場西高等学校,普通科未来探究コース,中部,22215,静岡県,御殿場市,,御殿場駅,私立,共学,3.36,61.5799506881258,45.3794998499088
7662,7432,40,静岡女子高等学校,普通科,中部,22100,静岡県,静岡市,駿河区,静岡駅,私立,女子校,3.04,61.5799506881258,89.2687942843051
7663,7432,40,静岡女子高等学校,家政科,中部,22100,静岡県,静岡市,駿河区,静岡駅,私立,女子校,3.04,61.5799506881258,89.2687942843051
