id,rank,score,name,course,region,jis_code,pref,city,ward,station,distance,type,gender,review,did_pref,did_city
3055,3052,39,神田女学園中学校,第4回得意科目,関東,13101,東京都,千代田区,NA,神保町駅,7,私立,女子校,2.52,98.5507482633681,100
3056,3052,39,神田女学園中学校,第5回2科,関東,13101,東京都,千代田区,NA,神保町駅,7,私立,女子校,2.52,98.5507482633681,100
3057,3052,39,神田女学園中学校,第5回思考力,関東,13101,東京都,千代田区,NA,神保町駅,7,私立,女子校,2.52,98.5507482633681,100
3058,3052,39,神田女学園中学校,第6回得意科目,関東,13101,東京都,千代田区,NA,神保町駅,7,私立,女子校,2.52,98.5507482633681,100
3059,3052,39,和洋九段女子中学校,5回特待本科,関東,13101,東京都,千代田区,NA,九段下駅,6,私立,女子校,2.98,98.5507482633681,100
3060,3052,39,小石川淑徳学園中学校,第3回ｽｶﾗｼｯﾌﾟ,関東,13105,東京都,文京区,NA,後楽園駅,10,私立,女子校,2,98.5507482633681,100
3061,3052,39,小石川淑徳学園中学校,適性ﾌﾟﾚﾐｱﾑ,関東,13105,東京都,文京区,NA,後楽園駅,10,私立,女子校,2,98.5507482633681,100
3062,3052,39,郁文館中学校,第2回･総合,関東,13105,東京都,文京区,NA,東大前駅,8,私立,共学,3.4499999999999997,98.5507482633681,100
3063,3052,39,郁文館中学校,第2回･適性検査,関東,13105,東京都,文京区,NA,東大前駅,8,私立,共学,3.4499999999999997,98.5507482633681,100
3064,3052,39,郁文館中学校,第3回･総合,関東,13105,東京都,文京区,NA,東大前駅,8,私立,共学,3.4499999999999997,98.5507482633681,100
3065,3052,39,郁文館中学校,第4回･総合,関東,13105,東京都,文京区,NA,東大前駅,8,私立,共学,3.4499999999999997,98.5507482633681,100
3066,3052,39,文京学院大学女子中学校,適性検査型,関東,13105,東京都,文京区,NA,駒込駅,7,私立,女子校,2.9,98.5507482633681,100
3067,3052,39,文京学院大学女子中学校,探求ﾌﾟﾚｾﾞﾝ,関東,13105,東京都,文京区,NA,駒込駅,7,私立,女子校,2.9,98.5507482633681,100
3068,3052,39,京華女子中学校,第2回英検利用特待,関東,13105,東京都,文京区,NA,千石駅,7,私立,女子校,2.8899999999999997,98.5507482633681,100
3069,3052,39,上野学園中学校,特待ﾁｬﾚﾝｼﾞ2/4午前,関東,13106,東京都,台東区,NA,稲荷町駅,7,私立,共学,3.07,98.5507482633681,100
3070,3052,39,目黒学院中学校,第1回総合能力,関東,13110,東京都,目黒区,NA,代官山駅,8,私立,共学,3.03,98.5507482633681,100
3071,3052,39,八雲学園中学校,1回,関東,13110,東京都,目黒区,NA,都立大学駅,10,私立,共学,3.03,98.5507482633681,100
3072,3052,39,玉川聖学院中等部,3回,関東,13112,東京都,世田谷区,NA,九品仏駅,5,私立,女子校,3.07,98.5507482633681,100
3073,3052,39,富士見丘中学校,WILL,関東,13113,東京都,渋谷区,NA,笹塚駅,6,私立,女子校,2.53,98.5507482633681,100
3074,3052,39,富士見丘中学校,一般2月1日午後,関東,13113,東京都,渋谷区,NA,笹塚駅,6,私立,女子校,2.53,98.5507482633681,100
3075,3052,39,富士見丘中学校,一般2月2日午前,関東,13113,東京都,渋谷区,NA,笹塚駅,6,私立,女子校,2.53,98.5507482633681,100
3076,3052,39,富士見丘中学校,一般2月3日午後,関東,13113,東京都,渋谷区,NA,笹塚駅,6,私立,女子校,2.53,98.5507482633681,100
3077,3052,39,富士見丘中学校,一般2月4日午前,関東,13113,東京都,渋谷区,NA,笹塚駅,6,私立,女子校,2.53,98.5507482633681,100
3078,3052,39,富士見丘中学校,英語資格2月3日午後,関東,13113,東京都,渋谷区,NA,笹塚駅,6,私立,女子校,2.53,98.5507482633681,100
3079,3052,39,富士見丘中学校,適性検査･思考力,関東,13113,東京都,渋谷区,NA,笹塚駅,6,私立,女子校,2.53,98.5507482633681,100
3080,3052,39,新渡戸文化中学校,2科第1回,関東,13114,東京都,中野区,NA,東高円寺駅,6,私立,共学,2.53,98.5507482633681,100
3081,3052,39,新渡戸文化中学校,2科第2回,関東,13114,東京都,中野区,NA,東高円寺駅,6,私立,共学,2.53,98.5507482633681,100
3082,3052,39,新渡戸文化中学校,教科選択型,関東,13114,東京都,中野区,NA,東高円寺駅,6,私立,共学,2.53,98.5507482633681,100
3083,3052,39,新渡戸文化中学校,適性検査型,関東,13114,東京都,中野区,NA,東高円寺駅,6,私立,共学,2.53,98.5507482633681,100
3084,3052,39,東京立正中学校,第1回午前2科,関東,13115,東京都,杉並区,NA,新高円寺駅,11,私立,共学,3.8299999999999996,98.5507482633681,100
3085,3052,39,東京立正中学校,第4回2科,関東,13115,東京都,杉並区,NA,新高円寺駅,11,私立,共学,3.8299999999999996,98.5507482633681,100
3086,3052,39,十文字中学校,思考作文,関東,13116,東京都,豊島区,NA,大塚駅,9,私立,女子校,3.29,98.5507482633681,100
3087,3052,39,城西大学附属城西中学校,2回午前･適性検査,関東,13116,東京都,豊島区,NA,要町駅,8,私立,共学,2.8499999999999996,98.5507482633681,100
3088,3052,39,城西大学附属城西中学校,3回,関東,13116,東京都,豊島区,NA,要町駅,8,私立,共学,2.8499999999999996,98.5507482633681,100
3089,3052,39,桜丘中学校,1回,関東,13117,東京都,北区,NA,滝野川一丁目駅,2,私立,共学,3.2,98.5507482633681,100
3090,3052,39,桜丘中学校,3回英検利用,関東,13117,東京都,北区,NA,滝野川一丁目駅,2,私立,共学,3.2,98.5507482633681,100
3091,3052,39,桜丘中学校,3回適性,関東,13117,東京都,北区,NA,滝野川一丁目駅,2,私立,共学,3.2,98.5507482633681,100
3092,3052,39,女子聖学院中学校,BaM表現力,関東,13117,東京都,北区,NA,尾久駅,21,私立,女子校,3.71,98.5507482633681,100
3093,3052,39,女子聖学院中学校,第5回,関東,13117,東京都,北区,NA,尾久駅,21,私立,女子校,3.71,98.5507482633681,100
3094,3052,39,東京家政大学附属女子中学校,第2回特別奨学生2進学i2科,関東,13119,東京都,板橋区,NA,十条駅,11,私立,女子校,3.09,98.5507482633681,100
3095,3052,39,東京家政大学附属女子中学校,第3回英検利用特進E,関東,13119,東京都,板橋区,NA,十条駅,11,私立,女子校,3.09,98.5507482633681,100
3096,3052,39,東京家政大学附属女子中学校,第4回進学i,関東,13119,東京都,板橋区,NA,十条駅,11,私立,女子校,3.09,98.5507482633681,100
3097,3052,39,東京家政大学附属女子中学校,第5回進学i,関東,13119,東京都,板橋区,NA,十条駅,11,私立,女子校,3.09,98.5507482633681,100
3098,3052,39,東京家政大学附属女子中学校,第6回進学i,関東,13119,東京都,板橋区,NA,十条駅,11,私立,女子校,3.09,98.5507482633681,100
3099,3052,39,帝京中学校,一貫進学2回午前,関東,13119,東京都,板橋区,NA,板橋本町駅,9,私立,共学,2.82,98.5507482633681,100
3100,3052,39,帝京中学校,一貫特進1回午後,関東,13119,東京都,板橋区,NA,板橋本町駅,9,私立,共学,2.82,98.5507482633681,100
3101,3052,39,帝京中学校,一貫特進1回午前,関東,13119,東京都,板橋区,NA,板橋本町駅,9,私立,共学,2.82,98.5507482633681,100
3102,3052,39,帝京中学校,一貫特進3回,関東,13119,東京都,板橋区,NA,板橋本町駅,9,私立,共学,2.82,98.5507482633681,100
3103,3052,39,帝京中学校,一貫特進4回,関東,13119,東京都,板橋区,NA,板橋本町駅,9,私立,共学,2.82,98.5507482633681,100
3104,3052,39,東京女子学院中学校,1回午後･特待,関東,13120,東京都,練馬区,NA,武蔵関駅,5,私立,女子校,2.3499999999999996,98.5507482633681,100
3105,3052,39,東京女子学院中学校,2回午後特待,関東,13120,東京都,練馬区,NA,武蔵関駅,5,私立,女子校,2.3499999999999996,98.5507482633681,100
3106,3052,39,東京女子学院中学校,3回午後特待,関東,13120,東京都,練馬区,NA,武蔵関駅,5,私立,女子校,2.3499999999999996,98.5507482633681,100
3107,3052,39,足立学園中学校,2回,関東,13121,東京都,足立区,NA,北千住駅,1,私立,男子校,3.5,98.5507482633681,100
3108,3052,39,足立学園中学校,3回,関東,13121,東京都,足立区,NA,北千住駅,1,私立,男子校,3.5,98.5507482633681,100
3109,3052,39,足立学園中学校,4回,関東,13121,東京都,足立区,NA,北千住駅,1,私立,男子校,3.5,98.5507482633681,100
3110,3052,39,東京純心女子中学校,私立型第2回,関東,13201,東京都,八王子市,NA,拝島駅,NA,私立,女子校,3.12,98.5507482633681,90.6689335554194
3111,3052,39,東京純心女子中学校,数的処理型,関東,13201,東京都,八王子市,NA,拝島駅,NA,私立,女子校,3.12,98.5507482633681,90.6689335554194
3112,3052,39,藤村女子中学校,1科,関東,13203,東京都,武蔵野市,NA,吉祥寺駅,6,私立,女子校,2.8099999999999996,98.5507482633681,100
3113,3052,39,藤村女子中学校,一般1,関東,13203,東京都,武蔵野市,NA,吉祥寺駅,6,私立,女子校,2.8099999999999996,98.5507482633681,100
3114,3052,39,藤村女子中学校,一般2,関東,13203,東京都,武蔵野市,NA,吉祥寺駅,6,私立,女子校,2.8099999999999996,98.5507482633681,100
3115,3052,39,藤村女子中学校,一般③,関東,13203,東京都,武蔵野市,NA,吉祥寺駅,6,私立,女子校,2.8099999999999996,98.5507482633681,100
3116,3052,39,藤村女子中学校,一般④,関東,13203,東京都,武蔵野市,NA,吉祥寺駅,6,私立,女子校,2.8099999999999996,98.5507482633681,100
3117,3052,39,藤村女子中学校,国語1科目表現力,関東,13203,東京都,武蔵野市,NA,吉祥寺駅,6,私立,女子校,2.8099999999999996,98.5507482633681,100
3118,3052,39,藤村女子中学校,自己ｱﾋﾟｰﾙ,関東,13203,東京都,武蔵野市,NA,吉祥寺駅,6,私立,女子校,2.8099999999999996,98.5507482633681,100
3119,3052,39,藤村女子中学校,適性検査,関東,13203,東京都,武蔵野市,NA,吉祥寺駅,6,私立,女子校,2.8099999999999996,98.5507482633681,100
3120,3052,39,藤村女子中学校,得意科目,関東,13203,東京都,武蔵野市,NA,吉祥寺駅,6,私立,女子校,2.8099999999999996,98.5507482633681,100
3121,3052,39,桐朋女子中学校,A,関東,13208,東京都,調布市,NA,仙川駅,5,私立,女子校,3.02,98.5507482633681,100
3122,3052,39,和光中学校,3回,関東,13209,東京都,町田市,NA,黒川駅,NA,私立,共学,3.01,98.5507482633681,94.9798064855862
3123,3052,39,玉川学園中学部第1回,NA,関東,13209,東京都,町田市,NA,玉川学園前駅,12,私立,共学,2.94,98.5507482633681,94.9798064855862
3124,3052,39,白梅学園清修中学校,1回午後･自己表現力,関東,13211,東京都,小平市,NA,鷹の台駅,15,私立,女子校,2.9499999999999997,98.5507482633681,100
3125,3052,39,白梅学園清修中学校,1回午前,関東,13211,東京都,小平市,NA,鷹の台駅,15,私立,女子校,2.9499999999999997,98.5507482633681,100
3126,3052,39,明法中学校,2回午前,関東,13213,東京都,東村山市,NA,小川駅,20,私立,男子校,2.92,98.5507482633681,99.9525738563383
3127,3052,39,東海大学菅生高等学校中等部,第1回A 2/1AM,関東,13228,東京都,あきる野市,NA,小作駅,NA,私立,共学,2.9299999999999997,98.5507482633681,80.486051556273
3128,3052,39,横浜中学校,1回,関東,14100,神奈川県,横浜市,金沢区,能見台駅,7,私立,男子校,3.09,94.6540436924625,97.6473537594133
3129,3052,39,横浜中学校,2回,関東,14100,神奈川県,横浜市,金沢区,能見台駅,7,私立,男子校,3.09,94.6540436924625,97.6473537594133
3130,3052,39,横浜中学校,3回,関東,14100,神奈川県,横浜市,金沢区,能見台駅,7,私立,男子校,3.09,94.6540436924625,97.6473537594133
3131,3052,39,武相中学校,1回1科,関東,14100,神奈川県,横浜市,港北区,妙蓮寺駅,17,私立,男子校,2.96,94.6540436924625,97.6473537594133
3132,3052,39,武相中学校,3回2科,関東,14100,神奈川県,横浜市,港北区,妙蓮寺駅,17,私立,男子校,2.96,94.6540436924625,97.6473537594133
3133,3052,39,武相中学校,3回算数,関東,14100,神奈川県,横浜市,港北区,妙蓮寺駅,17,私立,男子校,2.96,94.6540436924625,97.6473537594133
3134,3052,39,横浜隼人中学校,3回,関東,14100,神奈川県,横浜市,瀬谷区,希望ヶ丘駅,29,私立,共学,2.66,94.6540436924625,97.6473537594133
3135,3052,39,鎌倉女子大学中等部,ﾌﾟﾛｸﾞﾚｽ3,関東,14204,神奈川県,鎌倉市,NA,本郷台駅,15,私立,女子校,2.72,94.6540436924625,96.373690000579
3136,3052,39,藤嶺学園藤沢中学校,2･4科,関東,14205,神奈川県,藤沢市,NA,藤沢駅,19,私立,男子校,3.11,94.6540436924625,94.1726462274408
3137,3052,39,藤嶺学園藤沢中学校,得意2科C,関東,14205,神奈川県,藤沢市,NA,藤沢駅,19,私立,男子校,3.11,94.6540436924625,94.1726462274408
3138,3052,39,相洋中学校,1回A,関東,14206,神奈川県,小田原市,NA,箱根板橋駅,17,私立,共学,3.08,94.6540436924625,87.3067310543483
3139,3052,39,相洋中学校,1回B,関東,14206,神奈川県,小田原市,NA,箱根板橋駅,17,私立,共学,3.08,94.6540436924625,87.3067310543483
3140,3052,39,相洋中学校,2回A,関東,14206,神奈川県,小田原市,NA,箱根板橋駅,17,私立,共学,3.08,94.6540436924625,87.3067310543483
3141,3052,39,相洋中学校,2回B,関東,14206,神奈川県,小田原市,NA,箱根板橋駅,17,私立,共学,3.08,94.6540436924625,87.3067310543483
3142,3052,39,相洋中学校,3回,関東,14206,神奈川県,小田原市,NA,箱根板橋駅,17,私立,共学,3.08,94.6540436924625,87.3067310543483
3143,3052,39,アレセイア湘南中学校,1回午後,関東,14207,神奈川県,茅ヶ崎市,NA,辻堂駅,28,私立,共学,3.27,94.6540436924625,94.3178114518398
3144,3052,39,アレセイア湘南中学校,2回午後,関東,14207,神奈川県,茅ヶ崎市,NA,辻堂駅,28,私立,共学,3.27,94.6540436924625,94.3178114518398
3145,3052,39,聖和学院中学校,特別1,関東,14208,神奈川県,逗子市,NA,逗子駅,14,私立,女子校,2.98,94.6540436924625,95.720294426919
3146,3052,39,聖和学院中学校,特別2,関東,14208,神奈川県,逗子市,NA,逗子駅,14,私立,女子校,2.98,94.6540436924625,95.720294426919
3147,3052,39,相模女子大学中学部1回,NA,関東,14150,神奈川県,相模原市,南区,相模大野駅,15,私立,女子校,2.9,94.6540436924625,91.7777290752633
3148,3052,39,相模女子大学中学部1回ﾌﾟﾛｸﾞﾗﾐﾝｸﾞ,NA,関東,14150,神奈川県,相模原市,南区,相模大野駅,15,私立,女子校,2.9,94.6540436924625,91.7777290752633
3149,3052,39,相模女子大学中学部1回適性検査,NA,関東,14150,神奈川県,相模原市,南区,相模大野駅,15,私立,女子校,2.9,94.6540436924625,91.7777290752633
3150,3052,39,相模女子大学中学部2回,NA,関東,14150,神奈川県,相模原市,南区,相模大野駅,15,私立,女子校,2.9,94.6540436924625,91.7777290752633
3151,3052,39,相模女子大学中学部2回ﾌﾟﾛｸﾞﾗﾐﾝｸﾞ,NA,関東,14150,神奈川県,相模原市,南区,相模大野駅,15,私立,女子校,2.9,94.6540436924625,91.7777290752633
3152,3052,39,相模女子大学中学部3回,NA,関東,14150,神奈川県,相模原市,南区,相模大野駅,15,私立,女子校,2.9,94.6540436924625,91.7777290752633
3153,3052,39,相模女子大学中学部4回,NA,関東,14150,神奈川県,相模原市,南区,相模大野駅,15,私立,女子校,2.9,94.6540436924625,91.7777290752633
3154,3052,39,函嶺白百合学園中学校,1回,関東,14382,神奈川県,箱根町,NA,公園上駅,3,私立,女子校,3.4099999999999997,94.6540436924625,0
3155,3052,39,函嶺白百合学園中学校,3回,関東,14382,神奈川県,箱根町,NA,公園上駅,3,私立,女子校,3.4099999999999997,94.6540436924625,0
3156,3052,39,聖望学園中学校,第2回適性検査型,関東,11209,埼玉県,飯能市,NA,東飯能駅,13,私立,共学,3.4099999999999997,81.6736001764522,68.5332437376339
3157,3052,39,聖望学園中学校,第4回 英語入試,関東,11209,埼玉県,飯能市,NA,東飯能駅,13,私立,共学,3.4099999999999997,81.6736001764522,68.5332437376339
3158,3052,39,千葉明徳中学校,一般2,関東,12100,千葉県,千葉市,中央区,学園前駅,5,私立,共学,2.8699999999999997,76.754353582158,91.4787512398059
3159,3052,39,千葉明徳中学校,一般3,関東,12100,千葉県,千葉市,中央区,学園前駅,5,私立,共学,2.8699999999999997,76.754353582158,91.4787512398059
3160,3052,39,光英ＶＥＲＩＴＡＳ中学校,第一志望,関東,12207,千葉県,松戸市,NA,秋山駅,10,私立,共学,3.22,76.754353582158,97.8192890059249
3161,3052,39,二松学舍大学附属柏中学校,第一志望,関東,12217,千葉県,柏市,NA,我孫子駅,NA,私立,共学,2.9499999999999997,76.754353582158,91.5276175469203
3162,3052,39,翔凜中学校,特別,関東,12225,千葉県,君津市,NA,君津駅,NA,私立,共学,3.29,76.754353582158,58.5772328053913
3163,3052,39,大成中学校,一般,中部,23203,愛知県,一宮市,NA,石仏駅,NA,私立,共学,3,78.7843681367308,72.7912795699774
3164,3052,39,相愛中学校,B音楽科進学,近畿,27100,大阪府,大阪市,中央区,本町駅,4,私立,女子校,2.96,95.935960605068,99.9851039742597
3165,3052,39,相愛中学校,C音楽科進学,近畿,27100,大阪府,大阪市,中央区,本町駅,4,私立,女子校,2.96,95.935960605068,99.9851039742597
3166,3052,39,堺リベラル中学校,1次A,近畿,27140,大阪府,堺市,堺区,浅香駅,7,私立,女子校,3.4,95.935960605068,95.4018647696999
3167,3052,39,堺リベラル中学校,1次A特別選抜,近畿,27140,大阪府,堺市,堺区,浅香駅,7,私立,女子校,3.4,95.935960605068,95.4018647696999
3168,3052,39,大阪青凌中学校,1次A進学,近畿,27301,大阪府,島本町,NA,御殿山駅,NA,私立,共学,2.84,95.935960605068,97.3970963882692
